concept_id,concept_code,vocabulary_id,concept_name
2615447,B4150,HCPCS,Enteral formula nutritionally complete with intact nutrients includes proteins fats carbohydrates vitamins and minerals may include fiber administered through an enteral feeding tube 100 calories = 1 unit
2615452,B4155,HCPCS,Enteral formula nutritionally incomplete/modular nutrients includes specific nutrients carbohydrates (e.g. glucose polymers) proteins/amino acids (e.g. glutamine arginine) fat (e.g. medium chain triglycerides) or combination administered thro...
2615481,B9002,HCPCS,Enteral nutrition infusion pump any type
2615480,B9000,HCPCS,Enteral nutrition infusion pump - without alarm
2721544,S9474,HCPCS,Enterostomal therapy by a registered nurse certified in enterostomal therapy per diem
2721382,S8270,HCPCS,Enuresis alarm using auditory buzzer and/or vibration device
2721185,S3630,HCPCS,Eosinophil count blood direct
45890678,G6049,HCPCS,Epiandrosterone
953231,Q4187,HCPCS,Epicord per square centimeter
44786619,Q4145,HCPCS,Epifix injectable 1 mg
43533200,Q4131,HCPCS,Epifix or epicord per square centimeter
40664905,C9366,HCPCS,Epifix per square centimeter
953232,Q4186,HCPCS,Epifix per square centimeter
40218301,J9180,HCPCS,Epirubicin hydrochloride 50 mg
937704,X3,HCPCS,Episodic/broad servies: for reporting services by clinicians who have broad responsibility for the comprehensive needs of the patient that is limited to a defined period and circumstance such as a hospitalization; reporting clinician service examples i...
937703,X4,HCPCS,Episodic/focused services: for reporting services by clinicians who provide focused care on particular types of treatment limited to a defined period and circumstance; the patient has a problem acute or chronic that will be treated with surgery radi...
44782399,Q4055,HCPCS,EPOETIN ALFA ESRD USE
2721412,S8940,HCPCS,Equestrian/hippotherapy per session
2617148,EA,HCPCS,Erythropoetic stimulating agent (esa) administered to treat anemia due to anti-cancer chemotherapy
2617149,EB,HCPCS,Erythropoetic stimulating agent (esa) administered to treat anemia due to anti-cancer radiotherapy
2617150,EC,HCPCS,Erythropoetic stimulating agent (esa) administered to treat anemia not due to anti-cancer radiotherapy or anti-cancer chemotherapy
2617957,G9013,HCPCS,Esrd demo basic bundle level i
2617958,G9014,HCPCS,Esrd demo expanded bundle including venous access and related services
2617493,G6,HCPCS,Esrd patient for whom less than six dialysis sessions have been provided in a month
2617388,G0310,HCPCS,ESRD related svc 1 vst <2yrs
2617387,G0309,HCPCS,ESRD related svc 2-3mo <2yrs
2617386,G0308,HCPCS,ESRD related svc 4+mo < 2yrs
2617391,G0313,HCPCS,ESRD related svs 1 mon 2-11y
2617394,G0316,HCPCS,ESRD related svs 1vis/12-19y
2617393,G0315,HCPCS,ESRD related svs 2-3mo/12-19
2617392,G0314,HCPCS,ESRD related svs 4+ mo 12-19
2617389,G0311,HCPCS,ESRD related svs 4+mo 2-11yr
2617390,G0312,HCPCS,ESRD relate svs 2-3 mo 2-11y
44782389,Q2007,HCPCS,ETHANOLAMINE OLEATE 100 MG
45890679,G6050,HCPCS,Ethchlorvynol
2720998,S0180,HCPCS,ETONOGESTREL (CONTRACEPTIVE) IMPLANT SYSTEM
2718687,J7307,HCPCS,Etonogestrel (contraceptive) implant system including implant and supplies
2718868,J9182,HCPCS,ETOPOSIDE 100 MG
44782356,C9425,HCPCS,ETOPOSIDE INJ BRAND
2718815,J8560,HCPCS,Etoposide; oral 50 mg
44782346,C9414,HCPCS,ETOPOSIDE ORAL BRAND
2721646,T1024,HCPCS,Evaluation and treatment by an integrated specialty team contracted to provide coordinated care to multiple or severely handicapped children per encounter
2721453,S9150,HCPCS,Evaluation by ocularist
40664718,G9156,HCPCS,Evaluation for wheelchair requiring face to face visit with physician
40218561,G0197,HCPCS,Evaluation of patient for prescription of speech generating devices
40218564,G0200,HCPCS,Evaluation of patient for prescription of voice prosthetic
40218560,G0196,HCPCS,Evaluation of swallowing involving swallowing of radio-opaque materials
2615774,C1764,HCPCS,Event recorder cardiac (implantable)
40664809,J8561,HCPCS,Everolimus oral 0.25 mg
43533235,J7527,HCPCS,Everolimus oral 0.25 mg
44786623,Q4149,HCPCS,Excellagen 0.1 cc
45756724,PO,HCPCS,Excepted service provided at an off-campus outpatient provider-based department of a hospital
40664659,G8872,HCPCS,Excised tissue evaluated by imaging intraoperatively to confirm successful inclusion of targeted lesion
40664623,G8874,HCPCS,Excised tissue not evaluated by imaging intraoperatively to confirm successful inclusion of targeted lesion
40658664,D7412,HCPCS,EXCISION OF BENIGN LESION
40660371,D7411,HCPCS,EXCISION OF BENIGN LESION GREATER THAN 1.25 CM
40661930,D7410,HCPCS,EXCISION OF BENIGN LESION UP TO 1.25 CM
40217372,D7431,HCPCS,Excision of benign tumor-lesion diameter greater than 1.25 cm
40217371,D7430,HCPCS,Excision of benign tumor-lesion diameter up to 1.25 cm
40664230,D7970,HCPCS,EXCISION OF HYPERPLASTIC TISSUE-PER ARCH
40662279,D7415,HCPCS,EXCISION OF MALIGNANT LESION
40658665,D7414,HCPCS,EXCISION OF MALIGNANT LESION GREATER THAN 1.25 CM
40662654,D7413,HCPCS,EXCISION OF MALIGNANT LESION UP TO 1.25 CM
40664224,D7441,HCPCS,EXCISION OF MALIGNANT TUMOR-LESION DIAMETER GREATER THAN 1.25 CM
40663461,D7440,HCPCS,EXCISION OF MALIGNANT TUMOR-LESION DIAMETER UP TO 1.25 CM
40661564,D7971,HCPCS,EXCISION OF PERICORONAL GINGIVA
40659971,D7981,HCPCS,EXCISION OF SALIVARY GLAND
44782115,G0280,HCPCS,EXCORP SHOCK TX OTHER THAN
2720975,S0156,HCPCS,Exemestane 25 mg
2721534,S9451,HCPCS,Exercise classes non-physician provider per session
2615321,A9300,HCPCS,Exercise equipment
40664222,D7287,HCPCS,EXFOLIATIVE CYTOLOGICAL SAMPLE COLLECTION
2615275,A7045,HCPCS,Exhalation port with or without swivel used with accessories for positive airway devices replacement only
44782049,E1021,HCPCS,EX HD FEATURE POWER SEAT
915585,EX,HCPCS,Expatriate beneficiary
2614765,A4331,HCPCS,Extension drainage tubing any type any length with connector/adaptor for use with urinary leg bag or urostomy pouch each
40217482,K0280,HCPCS,Extension drainage tubing any type any length with connector/adaptor for use with urinary leg bag or urostomy pouch each
2614972,A4673,HCPCS,Extension line with easy lock connectors used with dialysis
40218709,K0613,HCPCS,Extension line with easy lock connectors used with dialysis
953276,G0080,HCPCS,Extensive (75 minutes) care management home visit for a new patient. for use only in a medicare-approved cmmi model. (services must be furnished within a beneficiary's home domiciliary rest home assisted living and/or nursing facility)
953271,G0085,HCPCS,Extensive (75 minutes) care management home visit for an existing patient. for use only in a medicare-approved cmmi model. (services must be furnished within a beneficiary's home domiciliary rest home assisted living and/or nursing facility)
40217318,G2005,HCPCS,Extensive (75 minutes) in-home visit for a new patient post-discharge. for use only in a medicare-approved cmmi model. (services must be furnished within a beneficiary's home domiciliary rest home assisted living and/or nursing facility within 90 da...
40217313,G2013,HCPCS,Extensive (75 minutes) in-home visit for an existing patient post-discharge. for use only in a medicare-approved cmmi model. (services must be furnished within a beneficiary's home domiciliary rest home assisted living and/or nursing facility within...
2616754,E0784,HCPCS,External ambulatory infusion pump insulin
40217308,E0787,HCPCS,External ambulatory infusion pump insulin dosage rate adjustment using therapeutic continuous glucose sensing
2615310,A9274,HCPCS,External ambulatory insulin delivery system disposable each includes all supplies and accessories
40662290,D9972,HCPCS,EXTERNAL BLEACHING - PER ARCH
40659973,D9973,HCPCS,EXTERNAL BLEACHING - PER TOOTH
2720382,L8015,HCPCS,External breast prosthesis garment with mastectomy form post mastectomy
40217657,A4329,HCPCS,External catheter starter set male/female includes catheters/urinary collection device bag/pouch and accessories (tubing clamps etc.) 7 day supply
2617254,G0166,HCPCS,External counterpulsation per treatment session
2616678,E0617,HCPCS,External defibrillator with integrated electrocardiogram analysis
40217478,K0284,HCPCS,External infusion pump mechanical reusable for extended drug infusion
40217735,K0417,HCPCS,External infusion pump mechanical reusable for short term drug infusion
2720481,L8695,HCPCS,External recharging system for battery (external) for use with implantable neurostimulator replacement only
937586,L8625,HCPCS,External recharging system for battery for use with cochlear implant or auditory osseointegrated device replacement only each
2720478,L8689,HCPCS,External recharging system for battery (internal) for use with implantable neurostimulator replacement only
44782037,E0758,HCPCS,EXTERNAL RF TRANSMITTER
40217919,C1328,HCPCS,External transmitter neurostimulation system ans renew spinal cord stimulator system
2614782,A4356,HCPCS,External urethral clamp or compression device (not to be used for catheter clamp) each
2614665,A0424,HCPCS,Extra ambulance attendant ground (als or bls) or air (fixed or rotary winged); (requires medical review)
2721426,S9034,HCPCS,Extracorporeal shockwave lithotripsy for gall stones (if performed with ercp use 43265)
40660370,D7140,HCPCS,EXTRACTION
40661225,D7111,HCPCS,EXTRACTION
2718934,K0007,HCPCS,Extra heavy duty wheelchair
40664197,D0260,HCPCS,EXTRAORAL-EACH ADDITIONAL FILM
40661200,D0250,HCPCS,EXTRAORAL-FIRST FILM
2721747,TK,HCPCS,Extra patient or passenger non-ambulance
40217816,K0457,HCPCS,Extra wide/heavy duty commode chair each
2616781,E0945,HCPCS,Extremity belt/harness
2721896,V2756,HCPCS,Eye glass case
40217278,G2104,HCPCS,Eye imaging validated to match diagnosis from seven standard field stereoscopic photos results documented and reviewed
2615170,A6411,HCPCS,Eye pad non-sterile each
2615169,A6410,HCPCS,Eye pad sterile each
2615171,A6412,HCPCS,Eye patch occlusive each
45754721,P4B,HCPCS,Eye procedure - cataract removal/lens insertion
45754720,P4A,HCPCS,Eye procedure - corneal transplant
45754724,P4E,HCPCS,Eye procedure - other
45754722,P4C,HCPCS,Eye procedure - retinal detachment
45754723,P4D,HCPCS,Eye procedure - treatment of retinal lesions
43533310,Q4136,HCPCS,Ez-derm per square centimeter
2721877,V2628,HCPCS,Fabrication and fitting of ocular conformer
40663184,D9941,HCPCS,FABRICATION OF ATHLETIC MOUTHGUARD
2720496,M0301,HCPCS,Fabric wrapping of abdominal aneurysm
2615261,A7031,HCPCS,Face mask interface replacement for full face mask each
2614929,A4619,HCPCS,Face tent
40664664,G0447,HCPCS,Face-to-face behavioral counseling for obesity 15 minutes
45890632,G0473,HCPCS,Face-to-face behavioral counseling for obesity group (2-10) 30 minutes
40662352,G0421,HCPCS,Face-to-face educational services related to the care of chronic kidney disease; group per session per one hour
40660436,G0420,HCPCS,Face-to-face educational services related to the care of chronic kidney disease; individual per session per one hour
1314322,G0490,HCPCS,Face-to-face home health nursing visit by a rural health clinic (rhc) or federally qualified health center (fqhc) in an area with a shortage of home health agencies; (services limited to rn or lpn only)
40658241,D5925,HCPCS,FACIAL AUGMENTATION IMPLANT PROSTHESIS
40663179,D7680,HCPCS,FACIAL BONES-COMPLICATED REDUCTION WITH FIXATION AND MULTIPLE SURGICAL APPROACHES
40662658,D7780,HCPCS,FACIAL BONES-COMPLICATED REDUCTION WITH FIXATION AND MULTIPLE SURGICAL APPROACHES
40661215,D5912,HCPCS,FACIAL MOULAGE (COMPLETE)
40663830,D5911,HCPCS,FACIAL MOULAGE (SECTIONAL)
40661216,D5919,HCPCS,FACIAL PROSTHESIS
40659707,D5929,HCPCS,FACIAL PROSTHESIS
1314356,G9683,HCPCS,Facility service(s) for the onsite acute care treatment of a nursing facility resident with fluid or electrolyte disorder. (may only be billed once per day per beneficiary). this service is for a demonstration project
2718675,J7193,HCPCS,Factor ix (antihemophilic factor purified non-recombinant) per i.u.
45890609,C9135,HCPCS,Factor ix (antihemophilic factor recombinant) alprolix per i.u.
40218291,Q0160,HCPCS,Factor IX (anti-hemophilic factor recombinant) per lU IV
44786376,C9133,HCPCS,Factor ix (antihemophilic factor recombinant) rixubis per i.u.
2718676,J7194,HCPCS,Factor ix complex per i.u.
2718671,J7189,HCPCS,Factor viia (antihemophilic factor recombinant) per 1 microgram
44782383,Q0187,HCPCS,FACTOR VIIA RECOMBINANT
2718672,J7190,HCPCS,Factor viii (antihemophilic factor human) per i.u.
2718673,J7191,HCPCS,Factor viii (antihemophilic factor (porcine)) per i.u.
2718674,J7192,HCPCS,Factor viii (antihemophilic factor recombinant) per i.u. not otherwise specified
45890608,C9134,HCPCS,Factor xiii (antihemophilic factor recombinant) tretten per 10 i.u.
2618157,H1011,HCPCS,Family assessment by licensed behavioral health professional for state defined purposes
2618206,HR,HCPCS,Family/couple with client present
2618207,HS,HCPCS,Family/couple without client present
2721548,S9482,HCPCS,Family stabilization services per 15 minutes
2721649,T1027,HCPCS,Family training and counseling for child development per 15 minutes
40217884,C1004,HCPCS,Fast-Cath Swartz SAFL CSTA SEPT RAMP Guiding Introducer
40664780,G8728,HCPCS,Fasting lipid profile not performed reason not given
